"NomeCidade","CodEstadoIBGE","NomeEstado","Regiao","ID_Regiao"
"Itacurubi",43,"Rio Grande do Sul","Sul",4
"Itapuca",43,"Rio Grande do Sul","Sul",4
"Itaqui",43,"Rio Grande do Sul","Sul",4
"Itati",43,"Rio Grande do Sul","Sul",4
"Itatiba do Sul",43,"Rio Grande do Sul","Sul",4
"Ivorá",43,"Rio Grande do Sul","Sul",4
"Ivoti",43,"Rio Grande do Sul","Sul",4
"Jaboticaba",43,"Rio Grande do Sul","Sul",4
"Jacuizinho",43,"Rio Grande do Sul","Sul",4
"Jacutinga",43,"Rio Grande do Sul","Sul",4
"Jaguarão",43,"Rio Grande do Sul","Sul",4
"Jaguari",43,"Rio Grande do Sul","Sul",4
"Jaquirana",43,"Rio Grande do Sul","Sul",4
"Jari",43,"Rio Grande do Sul","Sul",4
"Jóia",43,"Rio Grande do Sul","Sul",4
"Júlio de Castilhos",43,"Rio Grande do Sul","Sul",4
"Lagoa Bonita do Sul",43,"Rio Grande do Sul","Sul",4
"Lagoão",43,"Rio Grande do Sul","Sul",4
"Lagoa dos Três Cantos",43,"Rio Grande do Sul","Sul",4
"Lagoa Vermelha",43,"Rio Grande do Sul","Sul",4
"Lajeado",43,"Rio Grande do Sul","Sul",4
"Lajeado do Bugre",43,"Rio Grande do Sul","Sul",4
"Lavras do Sul",43,"Rio Grande do Sul","Sul",4
"Liberato Salzano",43,"Rio Grande do Sul","Sul",4
"Lindolfo Collor",43,"Rio Grande do Sul","Sul",4
"Linha Nova",43,"Rio Grande do Sul","Sul",4
"Machadinho",43,"Rio Grande do Sul","Sul",4
"Maçambará",43,"Rio Grande do Sul","Sul",4
"Mampituba",43,"Rio Grande do Sul","Sul",4
"Manoel Viana",43,"Rio Grande do Sul","Sul",4
"Maquiné",43,"Rio Grande do Sul","Sul",4
"Maratá",43,"Rio Grande do Sul","Sul",4
"Marau",43,"Rio Grande do Sul","Sul",4
"Marcelino Ramos",43,"Rio Grande do Sul","Sul",4
"Mariana Pimentel",43,"Rio Grande do Sul","Sul",4
"Mariano Moro",43,"Rio Grande do Sul","Sul",4
"Marques de Souza",43,"Rio Grande do Sul","Sul",4
"Mata",43,"Rio Grande do Sul","Sul",4
"Mato Castelhano",43,"Rio Grande do Sul","Sul",4
"Mato Leitão",43,"Rio Grande do Sul","Sul",4
"Mato Queimado",43,"Rio Grande do Sul","Sul",4
"Maximiliano de Almeida",43,"Rio Grande do Sul","Sul",4
"Minas do Leão",43,"Rio Grande do Sul","Sul",4
"Miraguaí",43,"Rio Grande do Sul","Sul",4
"Montauri",43,"Rio Grande do Sul","Sul",4
"Monte Alegre dos Campos",43,"Rio Grande do Sul","Sul",4
"Monte Belo do Sul",43,"Rio Grande do Sul","Sul",4
"Montenegro",43,"Rio Grande do Sul","Sul",4
"Mormaço",43,"Rio Grande do Sul","Sul",4
"Morrinhos do Sul",43,"Rio Grande do Sul","Sul",4
"Morro Redondo",43,"Rio Grande do Sul","Sul",4
"Morro Reuter",43,"Rio Grande do Sul","Sul",4
"Mostardas",43,"Rio Grande do Sul","Sul",4
"Muçum",43,"Rio Grande do Sul","Sul",4
"Muitos Capões",43,"Rio Grande do Sul","Sul",4
"Muliterno",43,"Rio Grande do Sul","Sul",4
"Não-Me-Toque",43,"Rio Grande do Sul","Sul",4
"Nicolau Vergueiro",43,"Rio Grande do Sul","Sul",4
"Nonoai",43,"Rio Grande do Sul","Sul",4
"Nova Alvorada",43,"Rio Grande do Sul","Sul",4
"Nova Araçá",43,"Rio Grande do Sul","Sul",4
"Nova Bassano",43,"Rio Grande do Sul","Sul",4
"Nova Boa Vista",43,"Rio Grande do Sul","Sul",4
"Nova Bréscia",43,"Rio Grande do Sul","Sul",4
"Nova Candelária",43,"Rio Grande do Sul","Sul",4
"Nova Esperança do Sul",43,"Rio Grande do Sul","Sul",4
"Nova Hartz",43,"Rio Grande do Sul","Sul",4
"Nova Pádua",43,"Rio Grande do Sul","Sul",4
"Nova Palma",43,"Rio Grande do Sul","Sul",4
"Nova Petrópolis",43,"Rio Grande do Sul","Sul",4
"Nova Prata",43,"Rio Grande do Sul","Sul",4
"Nova Ramada",43,"Rio Grande do Sul","Sul",4
"Nova Roma do Sul",43,"Rio Grande do Sul","Sul",4
"Nova Santa Rita",43,"Rio Grande do Sul","Sul",4
"Novo Cabrais",43,"Rio Grande do Sul","Sul",4
"Novo Hamburgo",43,"Rio Grande do Sul","Sul",4
"Novo Machado",43,"Rio Grande do Sul","Sul",4
"Novo Tiradentes",43,"Rio Grande do Sul","Sul",4
"Novo Xingu",43,"Rio Grande do Sul","Sul",4
"Novo Barreiro",43,"Rio Grande do Sul","Sul",4
"Osório",43,"Rio Grande do Sul","Sul",4
"Paim Filho",43,"Rio Grande do Sul","Sul",4
"Palmares do Sul",43,"Rio Grande do Sul","Sul",4
"Palmeira das Missões",43,"Rio Grande do Sul","Sul",4
"Palmitinho",43,"Rio Grande do Sul","Sul",4
"Panambi",43,"Rio Grande do Sul","Sul",4
"Pantano Grande",43,"Rio Grande do Sul","Sul",4
"Paraí",43,"Rio Grande do Sul","Sul",4
"Paraíso do Sul",43,"Rio Grande do Sul","Sul",4
"Pareci Novo",43,"Rio Grande do Sul","Sul",4
"Parobé",43,"Rio Grande do Sul","Sul",4
"Passa Sete",43,"Rio Grande do Sul","Sul",4
"Passo do Sobrado",43,"Rio Grande do Sul","Sul",4
"Passo Fundo",43,"Rio Grande do Sul","Sul",4
"Paulo Bento",43,"Rio Grande do Sul","Sul",4
"Paverama",43,"Rio Grande do Sul","Sul",4
"Pedras Altas",43,"Rio Grande do Sul","Sul",4
"Pedro Osório",43,"Rio Grande do Sul","Sul",4
"Pejuçara",43,"Rio Grande do Sul","Sul",4
"Pelotas",43,"Rio Grande do Sul","Sul",4
"Picada Café",43,"Rio Grande do Sul","Sul",4
"Pinhal",43,"Rio Grande do Sul","Sul",4
"Pinhal da Serra",43,"Rio Grande do Sul","Sul",4
"Pinhal Grande",43,"Rio Grande do Sul","Sul",4
"Pinheirinho do Vale",43,"Rio Grande do Sul","Sul",4
"Pinheiro Machado",43,"Rio Grande do Sul","Sul",4
"Pinto Bandeira",43,"Rio Grande do Sul","Sul",4
"Pirapó",43,"Rio Grande do Sul","Sul",4
"Piratini",43,"Rio Grande do Sul","Sul",4
"Planalto",43,"Rio Grande do Sul","Sul",4
"Poço das Antas",43,"Rio Grande do Sul","Sul",4
"Pontão",43,"Rio Grande do Sul","Sul",4
"Ponte Preta",43,"Rio Grande do Sul","Sul",4
"Portão",43,"Rio Grande do Sul","Sul",4
"Porto Alegre",43,"Rio Grande do Sul","Sul",4
"Porto Lucena",43,"Rio Grande do Sul","Sul",4
"Porto Mauá",43,"Rio Grande do Sul","Sul",4
"Porto Vera Cruz",43,"Rio Grande do Sul","Sul",4
"Porto Xavier",43,"Rio Grande do Sul","Sul",4
"Pouso Novo",43,"Rio Grande do Sul","Sul",4
"Presidente Lucena",43,"Rio Grande do Sul","Sul",4
"Progresso",43,"Rio Grande do Sul","Sul",4
"Protásio Alves",43,"Rio Grande do Sul","Sul",4
"Putinga",43,"Rio Grande do Sul","Sul",4
"Quaraí",43,"Rio Grande do Sul","Sul",4
"Quatro Irmãos",43,"Rio Grande do Sul","Sul",4
"Quevedos",43,"Rio Grande do Sul","Sul",4
"Quinze de Novembro",43,"Rio Grande do Sul","Sul",4
"Redentora",43,"Rio Grande do Sul","Sul",4
"Relvado",43,"Rio Grande do Sul","Sul",4
"Restinga Sêca",43,"Rio Grande do Sul","Sul",4
"Rio dos Índios",43,"Rio Grande do Sul","Sul",4
"Rio Grande",43,"Rio Grande do Sul","Sul",4
"Rio Pardo",43,"Rio Grande do Sul","Sul",4
"Riozinho",43,"Rio Grande do Sul","Sul",4
"Roca Sales",43,"Rio Grande do Sul","Sul",4
"Rodeio Bonito",43,"Rio Grande do Sul","Sul",4
"Rolador",43,"Rio Grande do Sul","Sul",4
"Rolante",43,"Rio Grande do Sul","Sul",4
"Ronda Alta",43,"Rio Grande do Sul","Sul",4
"Rondinha",43,"Rio Grande do Sul","Sul",4
"Roque Gonzales",43,"Rio Grande do Sul","Sul",4
"Rosário do Sul",43,"Rio Grande do Sul","Sul",4
"Sagrada Família",43,"Rio Grande do Sul","Sul",4
"Saldanha Marinho",43,"Rio Grande do Sul","Sul",4
"Salto do Jacuí",43,"Rio Grande do Sul","Sul",4
"Salvador das Missões",43,"Rio Grande do Sul","Sul",4
"Salvador do Sul",43,"Rio Grande do Sul","Sul",4
"Sananduva",43,"Rio Grande do Sul","Sul",4
"Santa Bárbara do Sul",43,"Rio Grande do Sul","Sul",4
"Santa Cecília do Sul",43,"Rio Grande do Sul","Sul",4
"Santa Clara do Sul",43,"Rio Grande do Sul","Sul",4
"Santa Cruz do Sul",43,"Rio Grande do Sul","Sul",4
"Santa Maria",43,"Rio Grande do Sul","Sul",4
"Santa Maria do Herval",43,"Rio Grande do Sul","Sul",4
"Santa Margarida do Sul",43,"Rio Grande do Sul","Sul",4
"Santana da Boa Vista",43,"Rio Grande do Sul","Sul",4
"Sant'Ana do Livramento",43,"Rio Grande do Sul","Sul",4
"Santa Rosa",43,"Rio Grande do Sul","Sul",4
"Santa Tereza",43,"Rio Grande do Sul","Sul",4
"Santa Vitória do Palmar",43,"Rio Grande do Sul","Sul",4
"Santiago",43,"Rio Grande do Sul","Sul",4
"Santo Ângelo",43,"Rio Grande do Sul","Sul",4
"Santo Antônio do Palma",43,"Rio Grande do Sul","Sul",4
"Santo Antônio da Patrulha",43,"Rio Grande do Sul","Sul",4
"Santo Antônio das Missões",43,"Rio Grande do Sul","Sul",4
"Santo Antônio do Planalto",43,"Rio Grande do Sul","Sul",4
"Santo Augusto",43,"Rio Grande do Sul","Sul",4
"Santo Cristo",43,"Rio Grande do Sul","Sul",4
"Santo Expedito do Sul",43,"Rio Grande do Sul","Sul",4
"São Borja",43,"Rio Grande do Sul","Sul",4
"São Domingos do Sul",43,"Rio Grande do Sul","Sul",4
"São Francisco de Assis",43,"Rio Grande do Sul","Sul",4
"São Francisco de Paula",43,"Rio Grande do Sul","Sul",4
"São Gabriel",43,"Rio Grande do Sul","Sul",4
"São Jerônimo",43,"Rio Grande do Sul","Sul",4
"São João da Urtiga",43,"Rio Grande do Sul","Sul",4
"São João do Polêsine",43,"Rio Grande do Sul","Sul",4
"São Jorge",43,"Rio Grande do Sul","Sul",4
"São José das Missões",43,"Rio Grande do Sul","Sul",4
"São José do Herval",43,"Rio Grande do Sul","Sul",4
"São José do Hortêncio",43,"Rio Grande do Sul","Sul",4
"São José do Inhacorá",43,"Rio Grande do Sul","Sul",4
"São José do Norte",43,"Rio Grande do Sul","Sul",4
"São José do Ouro",43,"Rio Grande do Sul","Sul",4
"São José do Sul",43,"Rio Grande do Sul","Sul",4
"São José dos Ausentes",43,"Rio Grande do Sul","Sul",4
"São Leopoldo",43,"Rio Grande do Sul","Sul",4
"São Lourenço do Sul",43,"Rio Grande do Sul","Sul",4
"São Luiz Gonzaga",43,"Rio Grande do Sul","Sul",4
"São Marcos",43,"Rio Grande do Sul","Sul",4
"São Martinho",43,"Rio Grande do Sul","Sul",4
"São Martinho da Serra",43,"Rio Grande do Sul","Sul",4
"São Miguel das Missões",43,"Rio Grande do Sul","Sul",4
"São Nicolau",43,"Rio Grande do Sul","Sul",4
"São Paulo das Missões",43,"Rio Grande do Sul","Sul",4
"São Pedro da Serra",43,"Rio Grande do Sul","Sul",4
"São Pedro das Missões",43,"Rio Grande do Sul","Sul",4
"São Pedro do Butiá",43,"Rio Grande do Sul","Sul",4
"São Pedro do Sul",43,"Rio Grande do Sul","Sul",4
"São Sebastião do Caí",43,"Rio Grande do Sul","Sul",4
"São Sepé",43,"Rio Grande do Sul","Sul",4
"São Valentim",43,"Rio Grande do Sul","Sul",4
"São Valentim do Sul",43,"Rio Grande do Sul","Sul",4
"São Valério do Sul",43,"Rio Grande do Sul","Sul",4
"São Vendelino",43,"Rio Grande do Sul","Sul",4
"São Vicente do Sul",43,"Rio Grande do Sul","Sul",4
"Sapiranga",43,"Rio Grande do Sul","Sul",4
"Sapucaia do Sul",43,"Rio Grande do Sul","Sul",4
"Sarandi",43,"Rio Grande do Sul","Sul",4
"Seberi",43,"Rio Grande do Sul","Sul",4
"Sede Nova",43,"Rio Grande do Sul","Sul",4
"Segredo",43,"Rio Grande do Sul","Sul",4
"Selbach",43,"Rio Grande do Sul","Sul",4
"Senador Salgado Filho",43,"Rio Grande do Sul","Sul",4
"Sentinela do Sul",43,"Rio Grande do Sul","Sul",4
"Serafina Corrêa",43,"Rio Grande do Sul","Sul",4
"Sério",43,"Rio Grande do Sul","Sul",4
"Sertão",43,"Rio Grande do Sul","Sul",4
"Sertão Santana",43,"Rio Grande do Sul","Sul",4
"Sete de Setembro",43,"Rio Grande do Sul","Sul",4
"Severiano de Almeida",43,"Rio Grande do Sul","Sul",4
"Silveira Martins",43,"Rio Grande do Sul","Sul",4
"Sinimbu",43,"Rio Grande do Sul","Sul",4
"Sobradinho",43,"Rio Grande do Sul","Sul",4
"Soledade",43,"Rio Grande do Sul","Sul",4
"Tabaí",43,"Rio Grande do Sul","Sul",4
"Tapejara",43,"Rio Grande do Sul","Sul",4
"Tapera",43,"Rio Grande do Sul","Sul",4
"Tapes",43,"Rio Grande do Sul","Sul",4
"Taquara",43,"Rio Grande do Sul","Sul",4
"Taquari",43,"Rio Grande do Sul","Sul",4
"Taquaruçu do Sul",43,"Rio Grande do Sul","Sul",4
"Tavares",43,"Rio Grande do Sul","Sul",4
"Tenente Portela",43,"Rio Grande do Sul","Sul",4
"Terra de Areia",43,"Rio Grande do Sul","Sul",4
"Teutônia",43,"Rio Grande do Sul","Sul",4
"Tio Hugo",43,"Rio Grande do Sul","Sul",4
"Tiradentes do Sul",43,"Rio Grande do Sul","Sul",4
"Toropi",43,"Rio Grande do Sul","Sul",4
"Torres",43,"Rio Grande do Sul","Sul",4
"Tramandaí",43,"Rio Grande do Sul","Sul",4
"Travesseiro",43,"Rio Grande do Sul","Sul",4
"Três Arroios",43,"Rio Grande do Sul","Sul",4
"Três Cachoeiras",43,"Rio Grande do Sul","Sul",4
"Três Coroas",43,"Rio Grande do Sul","Sul",4
"Três de Maio",43,"Rio Grande do Sul","Sul",4
"Três Forquilhas",43,"Rio Grande do Sul","Sul",4
"Três Palmeiras",43,"Rio Grande do Sul","Sul",4
"Três Passos",43,"Rio Grande do Sul","Sul",4
"Trindade do Sul",43,"Rio Grande do Sul","Sul",4
"Triunfo",43,"Rio Grande do Sul","Sul",4
"Tucunduva",43,"Rio Grande do Sul","Sul",4
"Tunas",43,"Rio Grande do Sul","Sul",4
"Tupanci do Sul",43,"Rio Grande do Sul","Sul",4
"Tupanciretã",43,"Rio Grande do Sul","Sul",4
"Tupandi",43,"Rio Grande do Sul","Sul",4
"Tuparendi",43,"Rio Grande do Sul","Sul",4
"Turuçu",43,"Rio Grande do Sul","Sul",4
"Ubiretama",43,"Rio Grande do Sul","Sul",4
"União da Serra",43,"Rio Grande do Sul","Sul",4
"Unistalda",43,"Rio Grande do Sul","Sul",4
"Uruguaiana",43,"Rio Grande do Sul","Sul",4
"Vacaria",43,"Rio Grande do Sul","Sul",4
"Vale Verde",43,"Rio Grande do Sul","Sul",4
"Vale do Sol",43,"Rio Grande do Sul","Sul",4
"Vale Real",43,"Rio Grande do Sul","Sul",4
"Vanini",43,"Rio Grande do Sul","Sul",4
"Venâncio Aires",43,"Rio Grande do Sul","Sul",4
"Vera Cruz",43,"Rio Grande do Sul","Sul",4
"Veranópolis",43,"Rio Grande do Sul","Sul",4
"Vespasiano Corrêa",43,"Rio Grande do Sul","Sul",4
"Viadutos",43,"Rio Grande do Sul","Sul",4
"Viamão",43,"Rio Grande do Sul","Sul",4
"Vicente Dutra",43,"Rio Grande do Sul","Sul",4
"Victor Graeff",43,"Rio Grande do Sul","Sul",4
"Vila Flores",43,"Rio Grande do Sul","Sul",4
"Vila Lângaro",43,"Rio Grande do Sul","Sul",4
"Vila Maria",43,"Rio Grande do Sul","Sul",4
"Vila Nova do Sul",43,"Rio Grande do Sul","Sul",4
"Vista Alegre",43,"Rio Grande do Sul","Sul",4
"Vista Alegre do Prata",43,"Rio Grande do Sul","Sul",4
"Vista Gaúcha",43,"Rio Grande do Sul","Sul",4
"Vitória das Missões",43,"Rio Grande do Sul","Sul",4
"Westfália",43,"Rio Grande do Sul","Sul",4
"Xangri-lá",43,"Rio Grande do Sul","Sul",4
"Água Clara",50,"Mato Grosso do Sul","Centro-Oeste",5
"Alcinópolis",50,"Mato Grosso do Sul","Centro-Oeste",5
"Amambai",50,"Mato Grosso do Sul","Centro-Oeste",5
"Anastácio",50,"Mato Grosso do Sul","Centro-Oeste",5
"Anaurilândia",50,"Mato Grosso do Sul","Centro-Oeste",5
"Angélica",50,"Mato Grosso do Sul","Centro-Oeste",5
"Antônio João",50,"Mato Grosso do Sul","Centro-Oeste",5
"Aparecida do Taboado",50,"Mato Grosso do Sul","Centro-Oeste",5
"Aquidauana",50,"Mato Grosso do Sul","Centro-Oeste",5
"Aral Moreira",50,"Mato Grosso do Sul","Centro-Oeste",5
"Bandeirantes",50,"Mato Grosso do Sul","Centro-Oeste",5
"Bataguassu",50,"Mato Grosso do Sul","Centro-Oeste",5
"Batayporã",50,"Mato Grosso do Sul","Centro-Oeste",5
"Bela Vista",50,"Mato Grosso do Sul","Centro-Oeste",5
"Bodoquena",50,"Mato Grosso do Sul","Centro-Oeste",5
"Bonito",50,"Mato Grosso do Sul","Centro-Oeste",5
"Brasilândia",50,"Mato Grosso do Sul","Centro-Oeste",5
"Caarapó",50,"Mato Grosso do Sul","Centro-Oeste",5
"Camapuã",50,"Mato Grosso do Sul","Centro-Oeste",5
"Campo Grande",50,"Mato Grosso do Sul","Centro-Oeste",5
"Caracol",50,"Mato Grosso do Sul","Centro-Oeste",5
"Cassilândia",50,"Mato Grosso do Sul","Centro-Oeste",5
"Chapadão do Sul",50,"Mato Grosso do Sul","Centro-Oeste",5
"Corguinho",50,"Mato Grosso do Sul","Centro-Oeste",5
"Coronel Sapucaia",50,"Mato Grosso do Sul","Centro-Oeste",5
"Corumbá",50,"Mato Grosso do Sul","Centro-Oeste",5
"Costa Rica",50,"Mato Grosso do Sul","Centro-Oeste",5
"Coxim",50,"Mato Grosso do Sul","Centro-Oeste",5
"Deodápolis",50,"Mato Grosso do Sul","Centro-Oeste",5
"Dois Irmãos do Buriti",50,"Mato Grosso do Sul","Centro-Oeste",5
"Douradina",50,"Mato Grosso do Sul","Centro-Oeste",5
"Dourados",50,"Mato Grosso do Sul","Centro-Oeste",5
"Eldorado",50,"Mato Grosso do Sul","Centro-Oeste",5
"Fátima do Sul",50,"Mato Grosso do Sul","Centro-Oeste",5
"Figueirão",50,"Mato Grosso do Sul","Centro-Oeste",5
"Glória de Dourados",50,"Mato Grosso do Sul","Centro-Oeste",5
"Guia Lopes da Laguna",50,"Mato Grosso do Sul","Centro-Oeste",5
"Iguatemi",50,"Mato Grosso do Sul","Centro-Oeste",5
"Inocência",50,"Mato Grosso do Sul","Centro-Oeste",5
"Itaporã",50,"Mato Grosso do Sul","Centro-Oeste",5
"Itaquiraí",50,"Mato Grosso do Sul","Centro-Oeste",5
"Ivinhema",50,"Mato Grosso do Sul","Centro-Oeste",5
"Japorã",50,"Mato Grosso do Sul","Centro-Oeste",5
"Jaraguari",50,"Mato Grosso do Sul","Centro-Oeste",5
"Jardim",50,"Mato Grosso do Sul","Centro-Oeste",5
"Jateí",50,"Mato Grosso do Sul","Centro-Oeste",5
"Juti",50,"Mato Grosso do Sul","Centro-Oeste",5
"Ladário",50,"Mato Grosso do Sul","Centro-Oeste",5
"Laguna Carapã",50,"Mato Grosso do Sul","Centro-Oeste",5
"Maracaju",50,"Mato Grosso do Sul","Centro-Oeste",5
"Miranda",50,"Mato Grosso do Sul","Centro-Oeste",5
"Mundo Novo",50,"Mato Grosso do Sul","Centro-Oeste",5
"Naviraí",50,"Mato Grosso do Sul","Centro-Oeste",5
"Nioaque",50,"Mato Grosso do Sul","Centro-Oeste",5
"Nova Alvorada do Sul",50,"Mato Grosso do Sul","Centro-Oeste",5
"Nova Andradina",50,"Mato Grosso do Sul","Centro-Oeste",5
"Novo Horizonte do Sul",50,"Mato Grosso do Sul","Centro-Oeste",5
"Paraíso das Águas",50,"Mato Grosso do Sul","Centro-Oeste",5
"Paranaíba",50,"Mato Grosso do Sul","Centro-Oeste",5
"Paranhos",50,"Mato Grosso do Sul","Centro-Oeste",5
"Pedro Gomes",50,"Mato Grosso do Sul","Centro-Oeste",5
"Ponta Porã",50,"Mato Grosso do Sul","Centro-Oeste",5
"Porto Murtinho",50,"Mato Grosso do Sul","Centro-Oeste",5
"Ribas do Rio Pardo",50,"Mato Grosso do Sul","Centro-Oeste",5
"Rio Brilhante",50,"Mato Grosso do Sul","Centro-Oeste",5
"Rio Negro",50,"Mato Grosso do Sul","Centro-Oeste",5
"Rio Verde de Mato Grosso",50,"Mato Grosso do Sul","Centro-Oeste",5
"Rochedo",50,"Mato Grosso do Sul","Centro-Oeste",5
"Santa Rita do Pardo",50,"Mato Grosso do Sul","Centro-Oeste",5
"São Gabriel do Oeste",50,"Mato Grosso do Sul","Centro-Oeste",5
"Sete Quedas",50,"Mato Grosso do Sul","Centro-Oeste",5
"Selvíria",50,"Mato Grosso do Sul","Centro-Oeste",5
"Sidrolândia",50,"Mato Grosso do Sul","Centro-Oeste",5
"Sonora",50,"Mato Grosso do Sul","Centro-Oeste",5
"Tacuru",50,"Mato Grosso do Sul","Centro-Oeste",5
"Taquarussu",50,"Mato Grosso do Sul","Centro-Oeste",5
"Terenos",50,"Mato Grosso do Sul","Centro-Oeste",5
"Três Lagoas",50,"Mato Grosso do Sul","Centro-Oeste",5
"Vicentina",50,"Mato Grosso do Sul","Centro-Oeste",5
"Acorizal",51,"Mato Grosso","Centro-Oeste",5
"Água Boa",51,"Mato Grosso","Centro-Oeste",5
"Alta Floresta",51,"Mato Grosso","Centro-Oeste",5
"Alto Araguaia",51,"Mato Grosso","Centro-Oeste",5
"Alto Boa Vista",51,"Mato Grosso","Centro-Oeste",5
"Alto Garças",51,"Mato Grosso","Centro-Oeste",5
"Alto Paraguai",51,"Mato Grosso","Centro-Oeste",5
"Alto Taquari",51,"Mato Grosso","Centro-Oeste",5
"Apiacás",51,"Mato Grosso","Centro-Oeste",5
"Araguaiana",51,"Mato Grosso","Centro-Oeste",5
"Araguainha",51,"Mato Grosso","Centro-Oeste",5
"Araputanga",51,"Mato Grosso","Centro-Oeste",5
"Arenápolis",51,"Mato Grosso","Centro-Oeste",5
"Aripuanã",51,"Mato Grosso","Centro-Oeste",5
"Barão de Melgaço",51,"Mato Grosso","Centro-Oeste",5
"Barra do Bugres",51,"Mato Grosso","Centro-Oeste",5
"Barra do Garças",51,"Mato Grosso","Centro-Oeste",5
"Bom Jesus do Araguaia",51,"Mato Grosso","Centro-Oeste",5
"Brasnorte",51,"Mato Grosso","Centro-Oeste",5
"Cáceres",51,"Mato Grosso","Centro-Oeste",5
"Campinápolis",51,"Mato Grosso","Centro-Oeste",5
"Campo Novo do Parecis",51,"Mato Grosso","Centro-Oeste",5
"Campo Verde",51,"Mato Grosso","Centro-Oeste",5
"Campos de Júlio",51,"Mato Grosso","Centro-Oeste",5
"Canabrava do Norte",51,"Mato Grosso","Centro-Oeste",5
"Canarana",51,"Mato Grosso","Centro-Oeste",5
"Carlinda",51,"Mato Grosso","Centro-Oeste",5
"Castanheira",51,"Mato Grosso","Centro-Oeste",5
"Chapada dos Guimarães",51,"Mato Grosso","Centro-Oeste",5
"Cláudia",51,"Mato Grosso","Centro-Oeste",5
"Cocalinho",51,"Mato Grosso","Centro-Oeste",5
"Colíder",51,"Mato Grosso","Centro-Oeste",5
"Colniza",51,"Mato Grosso","Centro-Oeste",5
"Comodoro",51,"Mato Grosso","Centro-Oeste",5
"Confresa",51,"Mato Grosso","Centro-Oeste",5
"Conquista D'Oeste",51,"Mato Grosso","Centro-Oeste",5
"Cotriguaçu",51,"Mato Grosso","Centro-Oeste",5
"Cuiabá",51,"Mato Grosso","Centro-Oeste",5
"Curvelândia",51,"Mato Grosso","Centro-Oeste",5
"Denise",51,"Mato Grosso","Centro-Oeste",5
"Diamantino",51,"Mato Grosso","Centro-Oeste",5
"Dom Aquino",51,"Mato Grosso","Centro-Oeste",5
"Feliz Natal",51,"Mato Grosso","Centro-Oeste",5
"Figueirópolis D'Oeste",51,"Mato Grosso","Centro-Oeste",5
"Gaúcha do Norte",51,"Mato Grosso","Centro-Oeste",5
"General Carneiro",51,"Mato Grosso","Centro-Oeste",5
"Glória D'Oeste",51,"Mato Grosso","Centro-Oeste",5
"Guarantã do Norte",51,"Mato Grosso","Centro-Oeste",5
"Guiratinga",51,"Mato Grosso","Centro-Oeste",5
"Indiavaí",51,"Mato Grosso","Centro-Oeste",5
"Ipiranga do Norte",51,"Mato Grosso","Centro-Oeste",5
"Itanhangá",51,"Mato Grosso","Centro-Oeste",5
"Itaúba",51,"Mato Grosso","Centro-Oeste",5
"Itiquira",51,"Mato Grosso","Centro-Oeste",5
"Jaciara",51,"Mato Grosso","Centro-Oeste",5
"Jangada",51,"Mato Grosso","Centro-Oeste",5
"Jauru",51,"Mato Grosso","Centro-Oeste",5
"Juara",51,"Mato Grosso","Centro-Oeste",5
"Juína",51,"Mato Grosso","Centro-Oeste",5
"Juruena",51,"Mato Grosso","Centro-Oeste",5
"Juscimeira",51,"Mato Grosso","Centro-Oeste",5
"Lambari D'Oeste",51,"Mato Grosso","Centro-Oeste",5
"Lucas do Rio Verde",51,"Mato Grosso","Centro-Oeste",5
"Luciara",51,"Mato Grosso","Centro-Oeste",5
"Vila Bela da Santíssima Trindade",51,"Mato Grosso","Centro-Oeste",5
"Marcelândia",51,"Mato Grosso","Centro-Oeste",5
"Matupá",51,"Mato Grosso","Centro-Oeste",5
"Mirassol d'Oeste",51,"Mato Grosso","Centro-Oeste",5
"Nobres",51,"Mato Grosso","Centro-Oeste",5
"Nortelândia",51,"Mato Grosso","Centro-Oeste",5
"Nossa Senhora do Livramento",51,"Mato Grosso","Centro-Oeste",5
"Nova Bandeirantes",51,"Mato Grosso","Centro-Oeste",5
"Nova Nazaré",51,"Mato Grosso","Centro-Oeste",5
"Nova Lacerda",51,"Mato Grosso","Centro-Oeste",5
"Nova Santa Helena",51,"Mato Grosso","Centro-Oeste",5
"Nova Brasilândia",51,"Mato Grosso","Centro-Oeste",5
"Nova Canaã do Norte",51,"Mato Grosso","Centro-Oeste",5
"Nova Mutum",51,"Mato Grosso","Centro-Oeste",5
"Nova Olímpia",51,"Mato Grosso","Centro-Oeste",5
"Nova Ubiratã",51,"Mato Grosso","Centro-Oeste",5
"Nova Xavantina",51,"Mato Grosso","Centro-Oeste",5
"Novo Mundo",51,"Mato Grosso","Centro-Oeste",5
"Novo Horizonte do Norte",51,"Mato Grosso","Centro-Oeste",5
"Novo São Joaquim",51,"Mato Grosso","Centro-Oeste",5
"Paranaíta",51,"Mato Grosso","Centro-Oeste",5
"Paranatinga",51,"Mato Grosso","Centro-Oeste",5
"Novo Santo Antônio",51,"Mato Grosso","Centro-Oeste",5
"Pedra Preta",51,"Mato Grosso","Centro-Oeste",5
"Peixoto de Azevedo",51,"Mato Grosso","Centro-Oeste",5
"Planalto da Serra",51,"Mato Grosso","Centro-Oeste",5
"Poconé",51,"Mato Grosso","Centro-Oeste",5
"Pontal do Araguaia",51,"Mato Grosso","Centro-Oeste",5
